,question_id,db_id,question,gold_sql,predicted_sql,both_executed,results_equal,gold_error,pred_error,model_name,model_engine,gen_type,dataset_path,n_examples,instructions_level,experiment_id
43,44,unknown,"""Supporter"" and ""Teachers"" are both Name of badge; 'New York' is the Location; user refers to UserId
How many users from New York have a teacher and supporter badge?","SELECT COUNT(DISTINCT T1.Id) FROM badges AS T1 INNER JOIN users AS T2 ON T1.UserId = T2.Id WHERE T1.Name IN ('Supporter', 'Teacher') AND T2.Location = 'New York'",SELECT COUNT(DISTINCT u.Id) FROM users u JOIN badges b1 ON u.Id = b1.UserId JOIN badges b2 ON u.Id = b2.UserId WHERE u.Location = 'New York' AND b1.Name = 'Teacher' AND b2.Name = 'Supporter';,True,False,,,deepseek-v3,rits,sqlite,data/generated/bird_dev_enriched.json,100,2,deepseek-v3_sqlite_2
44,45,unknown,"Eligible free rates for students aged 5-17 = `Free Meal Count (Ages 5-17)` / `Enrollment (Ages 5-17)`
What is the free rate for students between the ages of 5 and 17 at the school run by Kacey Gibson?",SELECT CAST(T2.`Free Meal Count (Ages 5-17)` AS REAL) / T2.`Enrollment (Ages 5-17)` FROM schools AS T1 INNER JOIN frpm AS T2 ON T1.CDSCode = T2.CDSCode WHERE T1.AdmFName1 = 'Kacey' AND T1.AdmLName1 = 'Gibson',"SELECT (f.""Free Meal Count (Ages 5-17)"" / f.""Enrollment (Ages 5-17)"") AS free_rate FROM frpm f JOIN schools s ON f.CDSCode = s.CDSCode WHERE s.AdmLName1 GLOB 'Gibson' AND s.AdmFName1 GLOB 'Kacey';",True,True,,,deepseek-v3,rits,sqlite,data/generated/bird_dev_enriched.json,100,2,deepseek-v3_sqlite_2
45,46,unknown,"single bond refers to bond_type = '-';
How many single bonds are there in the list?",SELECT COUNT(T.bond_id) FROM bond AS T WHERE T.bond_type = '-',SELECT COUNT(*) FROM bond WHERE bond_type = '-';,True,True,,,deepseek-v3,rits,sqlite,data/generated/bird_dev_enriched.json,100,2,deepseek-v3_sqlite_2
46,47,unknown,"annul refers to name = 'annul'; numbered 29 refers to number = '29';
State the alternative languages available for card named Annul numbered 29.",SELECT T2.language FROM cards AS T1 INNER JOIN foreign_data AS T2 ON T1.uuid = T2.uuid WHERE T1.name = 'Annul' AND T1.number = 29,SELECT fd.language FROM foreign_data fd JOIN cards c ON fd.uuid = c.uuid WHERE c.name = 'Annul' AND c.number = '29';,True,True,,,deepseek-v3,rits,sqlite,data/generated/bird_dev_enriched.json,100,2,deepseek-v3_sqlite_2
47,48,unknown,"meetings events refers to type = 'Meeting'; attended by more than 10 members refers to COUNT(event_id) > 10
Among the events attended by more than 10 members of the Student_Club, how many of them are meetings?",SELECT T1.event_name FROM event AS T1  INNER JOIN attendance AS T2 ON T1.event_id = T2.link_to_event GROUP BY T1.event_id  HAVING COUNT(T2.link_to_event) > 10 EXCEPT SELECT T1.event_name  FROM event AS T1  WHERE T1.type = 'Meeting',SELECT COUNT(DISTINCT e.event_id) FROM event e JOIN attendance a ON e.event_id = a.link_to_event WHERE e.type = 'Meeting' AND (SELECT COUNT(*) FROM attendance WHERE link_to_event = e.event_id) > 10;,True,False,,,deepseek-v3,rits,sqlite,data/generated/bird_dev_enriched.json,100,2,deepseek-v3_sqlite_2
48,49,unknown,"Which districts have transactions greater than USS$10,000 in 1997?","SELECT T1.district_id FROM account AS T1 INNER JOIN district AS T2 ON T1.district_id = T2.district_id INNER JOIN trans AS T3 ON T1.account_id = T3.account_id WHERE STRFTIME('%Y', T3.date) = '1997' GROUP BY T1.district_id HAVING SUM(T3.amount) > 10000","SELECT d.A2 FROM district d JOIN account a ON d.district_id = a.district_id JOIN trans t ON a.account_id = t.account_id WHERE t.amount > 10000 AND strftime('%Y', t.date) = '1997' GROUP BY d.A2;",True,False,,,deepseek-v3,rits,sqlite,data/generated/bird_dev_enriched.json,100,2,deepseek-v3_sqlite_2
49,50,unknown,"date of birth refers to drivers.dob; The larger the birthday value, the younger the person is, and vice versa; Japanese refers to nationality = 'Japanese'; age = YEAR(CURRENT_TIMESTAMP) - YEAR(dob);
How old is the youngest Japanese driver? What is his name?","SELECT STRFTIME('%Y', CURRENT_TIMESTAMP) - STRFTIME('%Y', dob), forename , surname FROM drivers WHERE nationality = 'Japanese' ORDER BY dob DESC LIMIT 1","SELECT forename, surname, strftime('%Y', 'now') - strftime('%Y', dob) AS age FROM drivers WHERE nationality = 'Japanese' ORDER BY dob DESC LIMIT 1;",True,False,,,deepseek-v3,rits,sqlite,data/generated/bird_dev_enriched.json,100,2,deepseek-v3_sqlite_2
50,51,unknown,"full name refers to first_name, last_name; first paid dues refers to MIN(received_date) where source = 'Dues'
Who was the first one paid his/her dues? Tell the full name.","SELECT T1.first_name, T1.last_name FROM member AS T1 INNER JOIN income AS T2 ON T1.member_id = T2.link_to_member WHERE T2.source = 'Dues' ORDER BY T2.date_received LIMIT 1","SELECT m.first_name, m.last_name FROM member m JOIN income i ON m.member_id = i.link_to_member WHERE i.source = 'Dues' AND i.date_received = (SELECT MIN(date_received) FROM income WHERE source = 'Dues');",True,True,,,deepseek-v3,rits,sqlite,data/generated/bird_dev_enriched.json,100,2,deepseek-v3_sqlite_2
51,52,unknown,In which years did Lewis Hamilton participate in a Formula_1 race?,SELECT DISTINCT T1.year FROM races AS T1 INNER JOIN results AS T2 ON T2.raceId = T1.raceId INNER JOIN drivers AS T3 ON T3.driverId = T2.driverId WHERE T3.forename = 'Lewis' AND T3.surname = 'Hamilton',SELECT DISTINCT r.year FROM races r JOIN results res ON r.raceId = res.raceId JOIN drivers d ON res.driverId = d.driverId WHERE d.forename = 'Lewis' AND d.surname = 'Hamilton';,True,True,,,deepseek-v3,rits,sqlite,data/generated/bird_dev_enriched.json,100,2,deepseek-v3_sqlite_2
52,53,unknown,"Difference in no. of committed crimes between 2 regions = Total no. of committed crimes in 1996 in north Bohemia - Total no. of committed crimes in 1996 in e ast Bohemia. A3 refers to region. Data about no. of committed crimes 1996 appears in A16
What was the difference in the number of crimes committed in East and North Bohemia in 1996?","SELECT SUM(IIF(A3 = 'east Bohemia', A16, 0)) - SUM(IIF(A3 = 'north Bohemia', A16, 0)) FROM district",SELECT (SELECT A16 FROM district WHERE A3 GLOB 'North Bohemia') - (SELECT A16 FROM district WHERE A3 GLOB 'East Bohemia') AS crime_difference;,True,False,,,deepseek-v3,rits,sqlite,data/generated/bird_dev_enriched.json,100,2,deepseek-v3_sqlite_2
53,54,unknown,"Directly funded schools refers to FundingType = 'Directly Funded'
Between 1/1/2000 to 12/31/2005, how many directly funded schools opened in the county of Stanislaus?","SELECT COUNT(School) FROM schools WHERE strftime('%Y', OpenDate) BETWEEN '2000' AND '2005' AND County = 'Stanislaus' AND FundingType = 'Directly funded'",SELECT COUNT(*) FROM schools WHERE FundingType = 'Directly Funded' AND County = 'Stanislaus' AND OpenDate BETWEEN '2000-01-01' AND '2005-12-31';,True,False,,,deepseek-v3,rits,sqlite,data/generated/bird_dev_enriched.json,100,2,deepseek-v3_sqlite_2
54,55,unknown,"blood glucose (GLU) index that were within normal range refers to GLU < 180; data that was first recorded in 1991 refers to year(Description) = 1991;
List each patient's ID and blood glucose (GLU) index that were within normal range for patient's whose data was first recorded in 1991.","SELECT DISTINCT T1.ID, T2.GLU FROM Patient AS T1 INNER JOIN Laboratory AS T2 ON T1.ID = T2.ID WHERE STRFTIME('%Y', T1.`First Date`) = '1991' AND T2.GLU < 180","SELECT p.ID, l.GLU FROM Patient p JOIN Laboratory l ON p.ID = l.ID WHERE l.GLU < 180 AND strftime('%Y', p.Description) = '1991';",True,False,,,deepseek-v3,rits,sqlite,data/generated/bird_dev_enriched.json,100,2,deepseek-v3_sqlite_2
55,56,unknown,"coordinate position/location refers to lat, lng; Abu Dhabi Grand Prix refers to races.name = 'Abu Dhabi Grand Prix'
Give the coordinate position for Abu Dhabi Grand Prix.","SELECT DISTINCT T1.lat, T1.lng FROM circuits AS T1 INNER JOIN races AS T2 ON T2.circuitID = T1.circuitId WHERE T2.name = 'Abu Dhabi Grand Prix'","SELECT lat, lng FROM circuits WHERE circuitId = (SELECT circuitId FROM races WHERE name = 'Abu Dhabi Grand Prix');",True,True,,,deepseek-v3,rits,sqlite,data/generated/bird_dev_enriched.json,100,2,deepseek-v3_sqlite_2
56,57,unknown,"infinite power refers to power = '*';
How many cards have infinite power?",SELECT COUNT(*) FROM cards WHERE power = '*',SELECT COUNT(*) FROM cards WHERE power GLOB '*';,True,False,,,deepseek-v3,rits,sqlite,data/generated/bird_dev_enriched.json,100,2,deepseek-v3_sqlite_2
57,58,unknown,"budget category refers to category; events located at refers to location; type = 'Guest Speaker'; 0 budget spent refers to spent = 0; 
What are the budget category of the events located at MU 215 and a guest speaker type with a 0 budget spent?","SELECT DISTINCT T2.category, T1.type FROM event AS T1 INNER JOIN budget AS T2 ON T1.event_id = T2.link_to_event WHERE T1.location = 'MU 215' AND T2.spent = 0 AND T1.type = 'Guest Speaker'",SELECT b.category FROM budget b JOIN event e ON b.link_to_event = e.event_id WHERE e.location = 'MU 215' AND e.type = 'Guest Speaker' AND b.spent = 0;,True,False,,,deepseek-v3,rits,sqlite,data/generated/bird_dev_enriched.json,100,2,deepseek-v3_sqlite_2
58,59,unknown,"label = '-' means molecules are non-carcinogenic
Among the molecules which contain ""c"" element, which of them are not carcinogenic?",SELECT DISTINCT T1.molecule_id FROM atom AS T1 INNER JOIN molecule AS T2 ON T1.molecule_id = T2.molecule_id WHERE T1.element = 'c' AND T2.label = '-',SELECT DISTINCT m.molecule_id FROM molecule m JOIN atom a ON m.molecule_id = a.molecule_id WHERE a.element = 'c' AND m.label = '-';,True,True,,,deepseek-v3,rits,sqlite,data/generated/bird_dev_enriched.json,100,2,deepseek-v3_sqlite_2
59,60,unknown,What is the phone number of the school that has the highest average score in Math?,SELECT T1.Phone FROM schools AS T1 INNER JOIN satscores AS T2 ON T1.CDSCode = T2.cds ORDER BY T2.AvgScrMath DESC LIMIT 1,SELECT s.Phone FROM schools s JOIN satscores ss ON s.CDSCode = ss.cds WHERE ss.AvgScrMath = (SELECT MAX(AvgScrMath) FROM satscores);,True,False,,,deepseek-v3,rits,sqlite,data/generated/bird_dev_enriched.json,100,2,deepseek-v3_sqlite_2
60,61,unknown,"""Examples for teaching: Correlation does not mean causation"" is the Title of post; user who last edited refers to LastEditorUserId
What is the display name of the user who last edited the post ""Examples for teaching: Correlation does not mean causation""?",SELECT T2.DisplayName FROM posts AS T1 INNER JOIN users AS T2 ON T1.LastEditorUserId = T2.Id WHERE T1.Title = 'Examples for teaching: Correlation does not mean causation',SELECT u.DisplayName FROM posts p JOIN users u ON p.LastEditorUserId = u.Id WHERE p.Title = 'Examples for teaching: Correlation does not mean causation';,True,True,,,deepseek-v3,rits,sqlite,data/generated/bird_dev_enriched.json,100,2,deepseek-v3_sqlite_2
61,62,unknown,"unconverted mana refer to manaCost; Rob Alexander refer to artist
What is the  unconverted mana do all the cards created by Rob Alexander cost in total?",SELECT manaCost FROM cards WHERE artist = 'Rob Alexander',"SELECT SUM(CAST(REPLACE(REPLACE(REPLACE(REPLACE(REPLACE(REPLACE(manaCost, '{', ''), '}', ''), 'W', ''), 'U', ''), 'B', ''), 'R', '') AS INTEGER)) AS total_unconverted_mana FROM cards WHERE artist = 'Rob Alexander';",True,False,,,deepseek-v3,rits,sqlite,data/generated/bird_dev_enriched.json,100,2,deepseek-v3_sqlite_2
62,63,unknown,"Frequency = 'POPLATEK TYDNE' referes to weekly statement
How many loan accounts are for pre-payment of duration of 24 months with weekly issuance of statement.",SELECT COUNT(T2.account_id) FROM account AS T1 INNER JOIN loan AS T2 ON T1.account_id = T2.account_id WHERE T2.duration = 24 AND T1.frequency = 'POPLATEK TYDNE',SELECT COUNT(DISTINCT loan.account_id) FROM loan JOIN account ON loan.account_id = account.account_id WHERE loan.duration = 24 AND account.frequency = 'POPLATEK TYDNE';,True,True,,,deepseek-v3,rits,sqlite,data/generated/bird_dev_enriched.json,100,2,deepseek-v3_sqlite_2
63,64,unknown,"age are 30 years old and below refers to SUBTRACT(datetime(CURRENT_TIMESTAMP,'localtime'), datetime(birthday) < 31)
Calculate the total home team goal scored by players whose age are 30 years old and below.","SELECT SUM(t2.home_team_goal) FROM Player AS t1 INNER JOIN match AS t2 ON t1.player_api_id = t2.away_player_1 WHERE datetime(CURRENT_TIMESTAMP, 'localtime') - datetime(T1.birthday) < 31","SELECT SUM(M.home_team_goal) FROM Match M JOIN Player P ON M.home_player_1 = P.player_api_id OR M.home_player_2 = P.player_api_id OR M.home_player_3 = P.player_api_id OR M.home_player_4 = P.player_api_id OR M.home_player_5 = P.player_api_id OR M.home_player_6 = P.player_api_id OR M.home_player_7 = P.player_api_id OR M.home_player_8 = P.player_api_id OR M.home_player_9 = P.player_api_id OR M.home_player_10 = P.player_api_id OR M.home_player_11 = P.player_api_id WHERE (strftime('%Y', 'now') - strftime('%Y', P.birthday)) - (strftime('%m-%d', 'now') < strftime('%m-%d', P.birthday)) <= 30;",True,False,,,deepseek-v3,rits,sqlite,data/generated/bird_dev_enriched.json,100,2,deepseek-v3_sqlite_2
64,65,unknown,"For the client who applied 98832 USD loan in 1996/1/3, when was his/her birthday?",SELECT T4.birth_date FROM loan AS T1 INNER JOIN account AS T2 ON T1.account_id = T2.account_id INNER JOIN disp AS T3 ON T2.account_id = T3.account_id INNER JOIN client AS T4 ON T3.client_id = T4.client_id WHERE T1.date = '1996-01-03' AND T1.amount = 98832,SELECT c.birth_date FROM client c JOIN disp d ON c.client_id = d.client_id JOIN account a ON d.account_id = a.account_id JOIN loan l ON a.account_id = l.account_id WHERE l.amount = 98832 AND l.date = '1996-01-03';,True,True,,,deepseek-v3,rits,sqlite,data/generated/bird_dev_enriched.json,100,2,deepseek-v3_sqlite_2
65,66,unknown,"LDH beyond normal range refers to LDH > '500';
List the patient ID, sex and birthday of patient with LDH beyond normal range.","SELECT DISTINCT T1.ID, T1.SEX, T1.Birthday FROM Patient AS T1 INNER JOIN Laboratory AS T2 ON T1.ID = T2.ID WHERE T2.LDH > 500","SELECT Patient.ID, Patient.SEX, Patient.Birthday FROM Patient INNER JOIN Laboratory ON Patient.ID = Laboratory.ID WHERE Laboratory.LDH > 500;",True,False,,,deepseek-v3,rits,sqlite,data/generated/bird_dev_enriched.json,100,2,deepseek-v3_sqlite_2
66,67,unknown,"expansion type refers to type where type = 'commander'; totalSetSize: The total number of cards in the set, including promotional and related supplemental products but excluding Alchemy modifications; highest total number of cards refers to MAX(totalSetSize)
Among the sets whose expansion type is Commander, which set has the highest total number of cards including promotional and related supplemental products but excluding Alchemy modifications? Indicate the id of the set.",SELECT id FROM sets WHERE type = 'commander' ORDER BY totalSetSize DESC LIMIT 1,SELECT id FROM sets WHERE type = 'commander' ORDER BY totalSetSize DESC LIMIT 1;,True,True,,,deepseek-v3,rits,sqlite,data/generated/bird_dev_enriched.json,100,2,deepseek-v3_sqlite_2
67,68,unknown,"how strong refers to attribute_value WHERE attribute_name = 'Strength'; the Hulk refers to superhero_name = 'Hulk';
How strong is the Hulk?",SELECT T2.attribute_value FROM superhero AS T1 INNER JOIN hero_attribute AS T2 ON T1.id = T2.hero_id INNER JOIN attribute AS T3 ON T2.attribute_id = T3.id WHERE T1.superhero_name = 'Hulk' AND T3.attribute_name = 'Strength',SELECT ha.attribute_value FROM hero_attribute ha JOIN attribute a ON ha.attribute_id = a.id JOIN superhero s ON ha.hero_id = s.id WHERE a.attribute_name = 'Strength' AND s.superhero_name = 'Hulk';,True,True,,,deepseek-v3,rits,sqlite,data/generated/bird_dev_enriched.json,100,2,deepseek-v3_sqlite_2
68,69,unknown,"vampire superheroes refers to race = 'Vampire'
How many vampire superheroes are there?",SELECT COUNT(T1.superhero_name) FROM superhero AS T1 INNER JOIN race AS T2 ON T1.race_id = T2.id WHERE T2.race = 'Vampire',SELECT COUNT(*) FROM superhero JOIN race ON superhero.race_id = race.id WHERE race.race GLOB 'Vampire';,True,True,,,deepseek-v3,rits,sqlite,data/generated/bird_dev_enriched.json,100,2,deepseek-v3_sqlite_2
69,70,unknown,"full name refers to team_long_name; away team refers to away_team_api_id; scored the most goals refers to MAX(away_team_goal)
Please provide the full name of the away team that scored the most goals.",SELECT t2.team_long_name FROM Match AS t1 INNER JOIN Team AS t2 ON t1.away_team_api_id = t2.team_api_id ORDER BY t1.away_team_goal DESC LIMIT 1,SELECT t.team_long_name FROM Match m JOIN Team t ON m.away_team_api_id = t.team_api_id ORDER BY m.away_team_goal DESC LIMIT 1;,True,True,,,deepseek-v3,rits,sqlite,data/generated/bird_dev_enriched.json,100,2,deepseek-v3_sqlite_2
70,71,unknown,"District refers to column A2; when the account type = 'OWNER', it's eligible for loans
Please list the accounts whose district is Tabor that are eligible for loans.",SELECT T2.account_id FROM district AS T1 INNER JOIN account AS T2 ON T1.district_id = T2.district_id INNER JOIN disp AS T3 ON T2.account_id = T3.account_id WHERE T3.type = 'OWNER' AND T1.A2 = 'Tabor',SELECT a.account_id FROM account a JOIN disp d ON a.account_id = d.account_id JOIN district di ON a.district_id = di.district_id WHERE di.A2 = 'Tabor' AND d.type = 'OWNER';,True,True,,,deepseek-v3,rits,sqlite,data/generated/bird_dev_enriched.json,100,2,deepseek-v3_sqlite_2
71,72,unknown,"diagnosed with SLE refers to Diagnosis = 'SLE'; The larger the birthday value, the younger the person is, and vice versa; normal hemoglobin level refers to 10 < HGB < 17;
Among the patients who were diagnosed with SLE, who is the oldest with normal hemoglobin level. Provide the ID and sex.","SELECT T1.ID, T1.SEX FROM Patient AS T1 INNER JOIN Laboratory AS T2 ON T1.ID = T2.ID WHERE T1.Diagnosis = 'SLE' AND T2.HGB > 10 AND T2.HGB < 17 ORDER BY T1.Birthday ASC LIMIT 1","SELECT Patient.ID, Patient.SEX FROM Patient JOIN Laboratory ON Patient.ID = Laboratory.ID WHERE Patient.Diagnosis = 'SLE' AND Laboratory.HGB > 10 AND Laboratory.HGB < 17 ORDER BY Patient.Birthday ASC LIMIT 1;",True,True,,,deepseek-v3,rits,sqlite,data/generated/bird_dev_enriched.json,100,2,deepseek-v3_sqlite_2
